Date,Open,High,Low,Close,Adj Close,Volume
2012-12-31,47.7599983215332,48.45000076293945,47.650001525878906,48.349998474121094,37.916812896728516,5069500
2013-01-02,49.02000045776367,49.689998626708984,49.0,49.68000030517578,38.95981979370117,8925500
2013-01-03,49.54999923706055,49.79999923706055,49.43000030517578,49.779998779296875,39.03823471069336,6082200
2013-01-04,49.849998474121094,50.099998474121094,49.65999984741211,49.9900016784668,39.20293045043945,5615700
2013-01-07,49.630001068115234,50.040000915527344,49.439998626708984,50.029998779296875,39.23430633544922,5178100
2013-01-08,49.939998626708984,50.15999984741211,49.68000030517578,49.849998474121094,39.093143463134766,4708000
2013-01-09,50.0099983215332,50.279998779296875,50.0,50.279998779296875,39.430355072021484,5895200
2013-01-10,50.45000076293945,51.2400016784668,50.45000076293945,51.22999954223633,40.17536544799805,6909500
2013-01-11,50.93000030517578,51.38999938964844,50.93000030517578,51.29999923706055,40.23025894165039,7209200
2013-01-14,51.40999984741211,51.939998626708984,51.150001525878906,51.88999938964844,40.69294357299805,5222300
2013-01-15,51.630001068115234,51.79999923706055,51.43000030517578,51.790000915527344,40.61452102661133,5472700
2013-01-16,51.61000061035156,51.95000076293945,51.56999969482422,51.7599983215332,40.59099197387695,4190100
2013-01-17,51.86000061035156,52.41999816894531,51.68000030517578,52.16999816894531,40.91251754760742,6376600
2013-01-18,52.33000183105469,52.349998474121094,51.88999938964844,52.11000061035156,40.86547088623047,5654300
2013-01-22,51.84000015258789,52.38999938964844,51.650001525878906,52.11000061035156,41.04267501831055,6231200
2013-01-23,51.91999816894531,52.630001068115234,51.91999816894531,52.61000061035156,41.436500549316406,4571400
2013-01-24,52.599998474121094,52.72999954223633,52.040000915527344,52.060001373291016,41.003299713134766,6314700
2013-01-25,52.31999969482422,52.41999816894531,51.560001373291016,51.86000061035156,40.845767974853516,8773200
2013-01-28,51.209999084472656,51.63999938964844,50.900001525878906,51.34000015258789,40.43621826171875,7026100
2013-01-29,51.27000045776367,51.619998931884766,51.130001068115234,51.34000015258789,40.43621826171875,6527100
2013-01-30,51.29999923706055,51.84000015258789,51.25,51.650001525878906,40.68037414550781,3961300
2013-01-31,51.56999969482422,51.689998626708984,51.189998626708984,51.20000076293945,40.3259391784668,5865600
2013-02-01,51.630001068115234,51.77000045776367,51.529998779296875,51.58000183105469,40.625240325927734,5694800
2013-02-04,51.41999816894531,51.58000183105469,50.91999816894531,51.0,40.168426513671875,5143300
2013-02-05,51.349998474121094,51.779998779296875,51.189998626708984,51.720001220703125,40.735511779785156,6791300
2013-02-06,52.09000015258789,52.20000076293945,50.970001220703125,51.2400016784668,40.35746383666992,7330000
2013-02-07,51.31999969482422,51.31999969482422,50.970001220703125,51.189998626708984,40.31806945800781,8371700
2013-02-08,51.119998931884766,51.38999938964844,51.029998779296875,51.20000076293945,40.3259391784668,3655900
2013-02-11,51.25,51.400001525878906,51.16999816894531,51.2400016784668,40.35746383666992,3992300
2013-02-12,51.2599983215332,51.310001373291016,51.130001068115234,51.16999816894531,40.30231857299805,4304000
2013-02-13,51.130001068115234,51.189998626708984,50.810001373291016,51.060001373291016,40.21568298339844,4838000
2013-02-14,50.91999816894531,52.060001373291016,50.91999816894531,51.88999938964844,40.869407653808594,5182900
2013-02-15,52.099998474121094,52.099998474121094,50.88999938964844,51.119998931884766,40.26293182373047,8490100
2013-02-19,51.380001068115234,52.77000045776367,51.380001068115234,52.65999984741211,41.47587203979492,7829300
2013-02-20,52.5,52.65999984741211,51.849998474121094,51.849998474121094,40.837894439697266,6350400
2013-02-21,51.720001220703125,51.91999816894531,51.52000045776367,51.86000061035156,40.845767974853516,5439700
2013-02-22,51.88999938964844,51.939998626708984,51.2400016784668,51.349998474121094,40.444091796875,4220200
2013-02-25,51.689998626708984,51.970001220703125,50.529998779296875,50.529998779296875,39.79824447631836,4479000
2013-02-26,50.709999084472656,50.9900016784668,50.209999084472656,50.63999938964844,39.884883880615234,4128000
2013-02-27,50.709999084472656,51.2599983215332,50.5099983215332,51.15999984741211,40.29446029663086,3474600
2013-02-28,51.209999084472656,51.630001068115234,51.04999923706055,51.119998931884766,40.26293182373047,6018800
2013-03-01,51.06999969482422,51.63999938964844,50.880001068115234,51.560001373291016,40.60948181152344,4565000
2013-03-04,51.400001525878906,51.869998931884766,51.25,51.869998931884766,40.8536491394043,3132800
2013-03-05,52.0099983215332,52.43000030517578,51.869998931884766,52.29999923706055,41.19233322143555,5358600
2013-03-06,52.58000183105469,52.689998626708984,52.13999938964844,52.220001220703125,41.12932586669922,5022700
2013-03-07,52.220001220703125,52.220001220703125,51.70000076293945,52.09000015258789,41.02693557739258,3687800
2013-03-08,52.29999923706055,52.45000076293945,51.84000015258789,52.279998779296875,41.176570892333984,3979000
2013-03-11,52.27000045776367,52.630001068115234,52.20000076293945,52.630001068115234,41.45224380493164,4622100
2013-03-12,52.16999816894531,52.5,51.77000045776367,52.08000183105469,41.01906204223633,6388500
2013-03-13,52.220001220703125,52.93000030517578,52.16999816894531,52.900001525878906,41.664894104003906,4521600
2013-03-14,53.06999969482422,53.29999923706055,52.95000076293945,53.2599983215332,41.94842529296875,5796400
2013-03-15,53.33000183105469,53.61000061035156,53.18000030517578,53.58000183105469,42.200477600097656,8924700
2013-03-18,53.20000076293945,54.029998779296875,53.029998779296875,53.79999923706055,42.37375259399414,7208800
2013-03-19,54.0,54.4900016784668,53.95000076293945,54.380001068115234,42.830562591552734,8983200
2013-03-20,54.779998779296875,55.349998474121094,54.70000076293945,55.150001525878906,43.4370231628418,9136300
2013-03-21,54.849998474121094,55.18000030517578,54.61000061035156,54.650001525878906,43.04323196411133,7515700
2013-03-22,54.720001220703125,55.25,54.709999084472656,55.20000076293945,43.47641372680664,5230000
2013-03-25,55.27000045776367,55.63999938964844,55.130001068115234,55.29999923706055,43.555171966552734,6376600
2013-03-26,55.529998779296875,56.06999969482422,55.2599983215332,55.290000915527344,43.547298431396484,7631600
2013-03-27,55.04999923706055,55.22999954223633,54.7599983215332,54.9900016784668,43.31101608276367,8530200
2013-03-28,54.95000076293945,55.060001373291016,54.790000915527344,54.9900016784668,43.31101608276367,9400700
2013-04-01,54.75,54.970001220703125,54.33000183105469,54.529998779296875,42.94870376586914,5450800
2013-04-02,54.529998779296875,55.29999923706055,54.529998779296875,55.2400016784668,43.50792694091797,8002900
2013-04-03,55.130001068115234,55.20000076293945,53.939998626708984,54.130001068115234,42.6336669921875,6749200
2013-04-04,54.33000183105469,55.38999938964844,54.29999923706055,55.349998474121094,43.59455490112305,5982000
2013-04-05,54.83000183105469,55.65999984741211,54.77000045776367,55.63999938964844,43.82296371459961,5724600
2013-04-08,55.650001525878906,56.439998626708984,55.20000076293945,56.439998626708984,44.453067779541016,5237600
2013-04-09,56.54999923706055,57.0,56.130001068115234,56.58000183105469,44.56332778930664,5694200
2013-04-10,56.599998474121094,57.09000015258789,56.529998779296875,56.959999084472656,44.86260986328125,5629900
2013-04-11,57.06999969482422,58.290000915527344,57.04999923706055,57.7599983215332,45.49272155761719,6541300
2013-04-12,57.65999984741211,57.9900016784668,57.16999816894531,57.52000045776367,45.303688049316406,4613900
2013-04-15,57.33000183105469,57.529998779296875,56.29999923706055,56.310001373291016,44.35067367553711,6120900
2013-04-16,56.540000915527344,57.70000076293945,56.43000030517578,57.630001068115234,45.39032745361328,5366700
2013-04-17,57.439998626708984,57.779998779296875,56.9900016784668,57.209999084472656,45.05951690673828,7786300
2013-04-18,57.25,57.27000045776367,56.58000183105469,56.869998931884766,44.79172134399414,5519500
2013-04-19,57.29999923706055,58.130001068115234,56.83000183105469,58.0,45.863189697265625,6079600
2013-04-22,58.029998779296875,58.20000076293945,57.349998474121094,58.11000061035156,45.95016860961914,3663300
2013-04-23,58.22999954223633,58.5,57.58000183105469,58.02000045776367,45.87900161743164,4272300
2013-04-24,57.970001220703125,58.31999969482422,57.529998779296875,57.58000183105469,45.53108596801758,3631900
2013-04-25,57.849998474121094,58.33000183105469,57.68000030517578,57.939998626708984,45.81574630737305,6320600
2013-04-26,57.849998474121094,58.20000076293945,57.63999938964844,57.72999954223633,45.649681091308594,3997400
2013-04-29,57.939998626708984,58.0,57.369998931884766,57.439998626708984,45.420372009277344,4055800
2013-04-30,57.54999923706055,58.27000045776367,57.45000076293945,58.18000030517578,46.00551986694336,6759800
2013-05-01,58.970001220703125,59.25,58.540000915527344,58.75,46.45625686645508,8112900
2013-05-02,58.61000061035156,59.04999923706055,57.88999938964844,58.95000076293945,46.61440658569336,6579800
2013-05-03,59.33000183105469,59.369998931884766,58.5,58.63999938964844,46.36927032470703,4168700
2013-05-06,58.41999816894531,58.5,57.58000183105469,57.939998626708984,45.81574630737305,5150000
2013-05-07,57.959999084472656,58.599998474121094,57.619998931884766,58.540000915527344,46.290184020996094,4794800
2013-05-08,58.689998626708984,58.849998474121094,58.119998931884766,58.290000915527344,46.092506408691406,5131600
2013-05-09,58.310001373291016,58.400001525878906,57.20000076293945,57.4900016784668,45.45990753173828,5697200
2013-05-10,57.439998626708984,58.06999969482422,57.22999954223633,58.029998779296875,45.88690185546875,5089300
2013-05-13,57.9900016784668,58.88999938964844,57.849998474121094,58.54999923706055,46.298095703125,6056400
2013-05-14,58.5,60.13999938964844,58.4900016784668,60.06999969482422,47.50004196166992,8427600
2013-05-15,59.9900016784668,60.65999984741211,59.58000183105469,60.349998474121094,47.721435546875,5369100
2013-05-16,60.06999969482422,60.130001068115234,59.09000015258789,59.369998931884766,46.946502685546875,5505100
2013-05-17,59.33000183105469,59.63999938964844,59.040000915527344,59.439998626708984,47.001861572265625,4130000
2013-05-20,59.380001068115234,59.439998626708984,58.7400016784668,58.97999954223633,46.638126373291016,3747800
2013-05-21,58.970001220703125,59.66999816894531,58.959999084472656,59.5099983215332,47.05720520019531,4092100
2013-05-22,59.439998626708984,59.95000076293945,58.4900016784668,58.70000076293945,46.41671371459961,6008400
2013-05-23,58.34000015258789,58.70000076293945,57.79999923706055,58.33000183105469,46.1241455078125,4149800
2013-05-24,58.290000915527344,59.349998474121094,57.959999084472656,59.20000076293945,46.81208038330078,4245000
2013-05-28,59.709999084472656,60.70000076293945,59.709999084472656,60.209999084472656,47.61073303222656,6267400
2013-05-29,59.83000183105469,59.880001068115234,59.060001373291016,59.2400016784668,46.843727111816406,3809200
2013-05-30,59.439998626708984,59.439998626708984,58.790000915527344,58.790000915527344,46.487884521484375,3271100
2013-05-31,58.88999938964844,59.150001525878906,57.58000183105469,57.58000183105469,45.53108596801758,6990500
2013-06-03,57.7599983215332,58.70000076293945,56.59000015258789,58.650001525878906,46.377166748046875,6983100
2013-06-04,58.560001373291016,58.810001373291016,57.029998779296875,57.4900016784668,45.45990753173828,5104000
2013-06-05,57.40999984741211,57.779998779296875,56.970001220703125,57.22999954223633,45.25431442260742,4174000
2013-06-06,57.220001220703125,57.88999938964844,56.63999938964844,57.88999938964844,45.77621078491211,4634700
2013-06-07,58.4900016784668,58.630001068115234,57.91999816894531,58.4900016784668,46.25065994262695,3914100
2013-06-10,58.540000915527344,59.290000915527344,58.5,58.599998474121094,46.33763122558594,4952100
2013-06-11,58.310001373291016,59.16999816894531,58.04999923706055,58.66999816894531,46.39297866821289,5254900
2013-06-12,59.06999969482422,59.79999923706055,58.34000015258789,58.380001068115234,46.16366195678711,3198700
2013-06-13,58.45000076293945,59.369998931884766,58.34000015258789,59.27000045776367,46.867427825927734,4031800
2013-06-14,59.220001220703125,59.95000076293945,58.900001525878906,59.029998779296875,46.67764663696289,4224200
2013-06-17,59.45000076293945,59.86000061035156,58.869998931884766,59.27000045776367,46.867427825927734,3825200
2013-06-18,59.40999984741211,59.9900016784668,59.20000076293945,59.90999984741211,47.37350845336914,2704200
2013-06-19,59.900001525878906,60.34000015258789,59.09000015258789,59.09000015258789,46.72510528564453,4745100
2013-06-20,58.540000915527344,58.560001373291016,56.81999969482422,56.9900016784668,45.064537048339844,6733500
2013-06-21,57.5,58.13999938964844,57.16999816894531,57.56999969482422,45.523155212402344,7464400
2013-06-24,57.099998474121094,57.439998626708984,56.27000045776367,56.84000015258789,44.945926666259766,5058200
2013-06-25,56.41999816894531,56.88999938964844,55.65999984741211,56.619998931884766,44.7719612121582,6845800
2013-06-26,57.20000076293945,57.56999969482422,57.06999969482422,57.36000061035156,45.35710906982422,4043200
2013-06-27,57.650001525878906,57.959999084472656,57.189998626708984,57.2599983215332,45.278038024902344,4081000
2013-06-28,57.2599983215332,57.68000030517578,56.619998931884766,57.18000030517578,45.214778900146484,8936200
2013-07-01,57.720001220703125,58.56999969482422,57.40999984741211,57.59000015258789,45.538978576660156,4747200
2013-07-02,57.560001373291016,58.58000183105469,57.31999969482422,58.4900016784668,46.25065994262695,5512500
2013-07-03,58.209999084472656,58.34000015258789,57.470001220703125,58.29999923706055,46.10041809082031,3172000
2013-07-05,58.599998474121094,58.7599983215332,57.939998626708984,58.63999938964844,46.36927032470703,2726400
2013-07-08,58.97999954223633,59.529998779296875,58.720001220703125,59.529998779296875,47.07301712036133,3510700
2013-07-09,59.790000915527344,60.369998931884766,59.65999984741211,60.150001525878906,47.56330490112305,4102700
2013-07-10,60.04999923706055,60.33000183105469,59.810001373291016,59.880001068115234,47.34980392456055,4879200
2013-07-11,60.560001373291016,61.060001373291016,60.13999938964844,61.0,48.23542022705078,4215000
2013-07-12,60.7599983215332,61.25,60.65999984741211,60.95000076293945,48.19589614868164,3594700
2013-07-15,61.08000183105469,61.310001373291016,60.63999938964844,60.650001525878906,47.95866394042969,3258700
2013-07-16,60.459999084472656,61.029998779296875,60.279998779296875,60.88999938964844,48.1484489440918,3463600
2013-07-17,61.040000915527344,61.099998474121094,60.68000030517578,60.95000076293945,48.19589614868164,2607500
2013-07-18,60.810001373291016,61.54999923706055,60.689998626708984,61.20000076293945,48.57289123535156,4205900
2013-07-19,61.22999954223633,61.70000076293945,61.0099983215332,61.630001068115234,48.9141731262207,3055700
2013-07-22,61.66999816894531,61.9900016784668,61.54999923706055,61.81999969482422,49.06496810913086,2476200
2013-07-23,62.08000183105469,62.36000061035156,61.4900016784668,61.88999938964844,49.120521545410156,2926100
2013-07-24,61.939998626708984,62.0099983215332,61.380001068115234,61.65999984741211,48.9379768371582,2361500
2013-07-25,61.4900016784668,62.04999923706055,61.2400016784668,61.93000030517578,49.15226364135742,2822700
2013-07-26,61.5099983215332,62.0,61.13999938964844,61.959999084472656,49.17607879638672,2718100
2013-07-29,61.63999938964844,61.810001373291016,61.33000183105469,61.619998931884766,48.90622329711914,2723300
2013-07-30,61.84000015258789,62.08000183105469,60.869998931884766,60.959999084472656,48.382408142089844,3492700
2013-07-31,61.02000045776367,61.880001068115234,60.7599983215332,61.4900016784668,48.80305480957031,4840200
2013-08-01,62.0099983215332,62.220001220703125,61.70000076293945,62.16999816894531,49.342750549316406,3366300
2013-08-02,61.88999938964844,62.18000030517578,61.59000015258789,61.84000015258789,49.08083724975586,4230600
2013-08-05,62.040000915527344,62.06999969482422,61.58000183105469,61.619998931884766,48.90622329711914,4656600
2013-08-06,61.43000030517578,61.459999084472656,59.4900016784668,59.88999938964844,47.53316879272461,8477700
2013-08-07,59.290000915527344,59.380001068115234,58.27000045776367,59.119998931884766,46.92203903198242,6288900
2013-08-08,59.369998931884766,59.5,58.58000183105469,59.34000015258789,47.096649169921875,5090000
2013-08-09,59.18000030517578,59.970001220703125,58.9900016784668,59.47999954223633,47.207759857177734,5089200
2013-08-12,59.029998779296875,60.0,58.849998474121094,59.880001068115234,47.525245666503906,4773600
2013-08-13,59.9900016784668,60.47999954223633,59.7400016784668,60.31999969482422,47.874454498291016,4390400
2013-08-14,60.2599983215332,60.2599983215332,59.599998474121094,59.619998931884766,47.318878173828125,4391600
2013-08-15,59.099998474121094,59.20000076293945,58.459999084472656,58.650001525878906,46.549007415771484,4339000
