Date,Open,High,Low,Close,Adj Close,Volume
2012-12-31,41.459999084472656,42.33000183105469,41.27000045776367,42.31999969482422,37.4372444152832,195800
2013-01-02,43.20000076293945,43.4900016784668,42.869998931884766,43.34000015258789,38.339542388916016,330300
2013-01-03,43.439998626708984,43.900001525878906,43.09000015258789,43.36000061035156,38.357242584228516,141200
2013-01-04,43.61000061035156,43.61000061035156,43.099998474121094,43.27000045776367,38.27762222290039,216100
2013-01-07,42.939998626708984,43.619998931884766,42.790000915527344,43.43000030517578,38.41915512084961,144800
2013-01-08,43.380001068115234,44.0,42.970001220703125,43.83000183105469,38.773006439208984,235900
2013-01-09,43.83000183105469,44.47999954223633,43.58000183105469,44.470001220703125,39.33917999267578,188700
2013-01-10,44.52000045776367,44.52000045776367,43.34000015258789,44.290000915527344,39.17995071411133,183700
2013-01-11,44.36000061035156,44.36000061035156,43.630001068115234,44.02000045776367,38.941097259521484,168000
2013-01-14,43.959999084472656,44.16999816894531,43.540000915527344,43.709999084472656,38.66686248779297,55800
2013-01-15,43.52000045776367,44.2400016784668,43.18000030517578,44.22999954223633,39.12687301635742,157400
2013-01-16,44.20000076293945,44.5,44.060001373291016,44.45000076293945,39.32147979736328,142700
2013-01-17,44.560001373291016,45.0,44.20000076293945,44.970001220703125,39.78147506713867,97400
2013-01-18,44.959999084472656,45.0,44.290000915527344,44.83000183105469,39.65763473510742,189600
2013-01-22,44.72999954223633,45.209999084472656,44.45000076293945,45.189998626708984,39.97608947753906,174600
2013-01-23,45.04999923706055,45.15999984741211,44.720001220703125,44.9900016784668,39.79917526245117,117900
2013-01-24,44.91999816894531,46.06999969482422,44.779998779296875,45.66999816894531,40.400726318359375,191500
2013-01-25,45.83000183105469,45.849998474121094,45.189998626708984,45.849998474121094,40.55995559692383,117000
2013-01-28,45.779998779296875,46.220001220703125,45.45000076293945,46.060001373291016,40.74571228027344,156300
2013-01-29,46.060001373291016,46.560001373291016,45.95000076293945,46.36000061035156,41.01111602783203,224100
2013-01-30,46.16999816894531,46.470001220703125,45.34000015258789,45.599998474121094,40.33879089355469,211200
2013-01-31,45.5,45.970001220703125,45.29999923706055,45.81999969482422,40.53342056274414,150300
2013-02-01,45.959999084472656,46.2400016784668,45.77000045776367,45.90999984741211,40.61304473876953,201800
2013-02-04,45.63999938964844,45.790000915527344,44.70000076293945,44.880001068115234,39.701866149902344,205800
2013-02-05,45.099998474121094,45.650001525878906,44.95000076293945,45.36000061035156,40.12649154663086,131700
2013-02-06,45.22999954223633,45.380001068115234,44.88999938964844,45.20000076293945,39.98495864868164,131600
2013-02-07,45.29999923706055,45.400001525878906,44.38999938964844,44.97999954223633,39.79032897949219,112600
2013-02-08,44.95000076293945,45.22999954223633,44.810001373291016,45.220001220703125,40.00264358520508,131900
2013-02-11,45.119998931884766,45.459999084472656,44.77000045776367,45.439998626708984,40.1972541809082,69500
2013-02-12,45.18000030517578,45.47999954223633,45.029998779296875,45.189998626708984,39.97608947753906,118300
2013-02-13,45.119998931884766,45.72999954223633,45.099998474121094,45.58000183105469,40.321102142333984,197100
2013-02-14,45.61000061035156,47.369998931884766,45.61000061035156,46.09000015258789,40.77225875854492,330100
2013-02-15,46.459999084472656,46.790000915527344,45.470001220703125,46.619998931884766,41.24110794067383,256100
