5.389075101747534818e-02
0.000000000000000000e+00
0.000000000000000000e+00
3.031143754510748009e-02
0.000000000000000000e+00
3.591356409482546197e-02
1.923032225038412424e-02
1.600592604070206690e-02
0.000000000000000000e+00
1.618667500361411007e-02
2.495261352062647184e-04
5.213779430920939539e-03
1.466047669873408663e-02
4.575108379993797318e-03
1.576175135971006475e-02
7.740285293964490992e-22
0.000000000000000000e+00
0.000000000000000000e+00
1.241790034474150595e-01
2.277032458600082576e-02
2.670195712306326630e-02
5.845422367335423438e-04
5.214308287441348465e-03
6.685865490108189313e-02
0.000000000000000000e+00
2.235979397324705173e-04
4.043955235717574398e-02
5.761770537047907620e-02
1.947388816536036946e-02
2.564678460057382344e-22
2.796319097552956399e-03
1.230261385321943478e-02
1.743281926141975954e-02
0.000000000000000000e+00
3.191540250474728807e-02
0.000000000000000000e+00
6.488280634918957603e-03
5.097694793315739326e-03
6.115387022432301756e-02
1.708152140668808133e-02
2.270881621074909151e-02
4.060881051877045234e-02
4.105085573936036875e-02
2.001158939405995457e-02
1.641744817460241701e-02
5.423546443736168565e-02
2.573586391036968360e-02
3.962637049609368453e-03
4.493714041777419066e-02
0.000000000000000000e+00
